reporting_date,organization_id,organization_name,project_id,gigs_vertical,subscription_product_type,subscription_product_region,activated_subscriptions,active_subscriptions,daily_arr_usd,projected_eom_arr_usd
2025-08-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,197,70920.0,
2025-08-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,2,338,2356.2,
2025-08-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3206,1323041.28,
2025-08-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,324,249264.0,
2025-08-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7575.12,
2025-08-21T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,7,5280.0,
2025-08-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,197,70920.0,
2025-08-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,337,2355.48,
2025-08-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3206,1322944.08,
2025-08-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,324,249264.0,
2025-08-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7575.12,
2025-08-22T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,2,9,6240.0,
2025-08-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,197,70920.0,
2025-08-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,337,2354.76,
2025-08-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3206,1322717.28,
2025-08-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,324,249264.0,
2025-08-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7575.12,
2025-08-23T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,9,6240.0,
2025-08-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,197,70920.0,
2025-08-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,337,2353.32,
2025-08-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3206,1322587.68,
2025-08-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,324,249264.0,
2025-08-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7575.12,
2025-08-24T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,9,6240.0,
2025-08-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,197,70920.0,
2025-08-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,338,2359.44,
2025-08-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,3,3209,1323756.6,
2025-08-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,1,325,250044.0,
2025-08-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-08-25T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,1,10,6720.0,
2025-08-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,2,199,71640.0,
2025-08-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,339,2365.08,
2025-08-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,2,3211,1324492.68,
2025-08-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,325,250044.0,
2025-08-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-08-26T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,10,6720.0,
2025-08-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,1,199,72000.0,
2025-08-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,2,341,2378.04,
2025-08-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,2,3213,1325271.96,
2025-08-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,325,250044.0,
2025-08-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-08-27T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,1,11,7200.0,
2025-08-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,199,72000.0,
2025-08-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,342,2384.4,
2025-08-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3213,1325142.36,
2025-08-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,325,250044.0,
2025-08-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-08-28T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,11,7200.0,
2025-08-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,199,72000.0,
2025-08-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,341,2383.2,
2025-08-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3213,1324235.16,
2025-08-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,325,250044.0,
2025-08-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-08-29T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,1,12,7680.0,
2025-08-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,199,72000.0,
2025-08-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,341,2380.8,
2025-08-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3213,1324148.76,
2025-08-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,325,250044.0,
2025-08-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-08-30T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,12,7680.0,
2025-08-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,199,72000.0,
2025-08-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,341,2380.8,
2025-08-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3213,1323835.56,
2025-08-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,325,250044.0,
2025-08-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-08-31T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,12,7680.0,
2025-09-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,1,200,72000.0,
2025-09-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,342,2339.76,
2025-09-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,13,3226,1326852.24,
2025-09-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,325,250044.0,
2025-09-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-09-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,1,1,0.0,
2025-09-01T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,12,5760.0,
2025-09-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,4,346,2370.96,
2025-09-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,2,3228,1338388.32,
2025-09-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,200,72000.0,
2025-09-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,1,326,250824.0,
2025-09-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-09-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,1,0.0,
2025-09-02T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,2,14,6720.0,
2025-09-03T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,200,72000.0,
2025-09-03T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,5,351,2406.36,
2025-09-03T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,2,3230,1339345.2,
2025-09-03T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,326,250824.0,
2025-09-03T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-09-03T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,1,0.0,
2025-09-03T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,3,17,8160.0,
2025-09-04T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,200,72000.0,
2025-09-04T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,5,356,2442.72,
2025-09-04T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,1,3231,1339881.24,
2025-09-04T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,1,327,251604.0,
2025-09-04T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7402.32,
2025-09-04T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,1,0.0,
2025-09-04T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,15,8160.0,
2025-09-05T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,200,72000.0,
2025-09-05T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,356,2450.52,
2025-09-05T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3231,1339977.24,
2025-09-05T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,327,251604.0,
2025-09-05T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7411.92,
2025-09-05T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,1,2,0.0,
2025-09-05T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,15,8160.0,
2025-09-06T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,200,72000.0,
2025-09-06T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,0,356,2451.12,
2025-09-06T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3231,1340073.24,
2025-09-06T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,327,251604.0,
2025-09-06T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7411.92,
2025-09-06T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-06T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,1,15,8640.0,
2025-09-07T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,200,72000.0,
2025-09-07T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,2,358,2468.88,
2025-09-07T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3230,1340303.64,
2025-09-07T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,1,328,252384.0,
2025-09-07T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7411.92,
2025-09-07T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-07T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,15,8640.0,
2025-09-08T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,2,202,72720.0,
2025-09-08T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,20,378,2608.92,
2025-09-08T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,2,3232,1341615.72,
2025-09-08T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,2,330,253944.0,
2025-09-08T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7411.92,
2025-09-08T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-08T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,15,8640.0,
2025-09-09T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,2,204,73440.0,
2025-09-09T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,4,382,2637.84,
2025-09-09T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,1,3233,1342199.76,
2025-09-09T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,330,253944.0,
2025-09-09T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7411.92,
2025-09-09T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-09T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,1,16,9120.0,
2025-09-10T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,203,73440.0,
2025-09-10T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,3,385,2660.16,
2025-09-10T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3233,1342430.16,
2025-09-10T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,330,253944.0,
2025-09-10T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7411.92,
2025-09-10T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-10T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,16,9120.0,
2025-09-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,203,73440.0,
2025-09-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,3,387,2682.0,
2025-09-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3232,1342612.56,
2025-09-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,330,253944.0,
2025-09-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7411.92,
2025-09-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-11T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,16,9120.0,
2025-09-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,203,73440.0,
2025-09-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,8,395,2738.28,
2025-09-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,1,3233,1343177.4,
2025-09-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,2,331,255504.0,
2025-09-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7421.52,
2025-09-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-12T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,16,9120.0,
2025-09-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,203,73440.0,
2025-09-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,4,399,2774.76,
2025-09-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3233,1348054.2,
2025-09-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,331,255504.0,
2025-09-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7421.52,
2025-09-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-13T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,16,9120.0,
2025-09-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,203,73440.0,
2025-09-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,6,405,2817.84,
2025-09-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3233,1349177.4,
2025-09-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,331,255504.0,
2025-09-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7421.52,
2025-09-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-14T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,0,15,9120.0,
2025-09-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,1,204,73800.0,
2025-09-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,7,412,2868.12,
2025-09-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,0,3233,1358460.6,
2025-09-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,0,331,255504.0,
2025-09-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7421.52,
2025-09-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-15T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,1,16,9600.0,
2025-09-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,203,73800.0,
2025-09-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,10,422,2938.56,
2025-09-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,EU,1,3234,1358967.84,
2025-09-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,US,2,333,256044.0,
2025-09-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Rest of World,0,18,7421.52,
2025-09-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Travel,Global Roaming,0,2,0.0,
2025-09-16T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,km-c-us-prod,Fintech US,Local,US,3,19,11040.0,
2025-09-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Local,UK,0,203,73800.0,
2025-09-17T00:00:00,org_0UEwKGIB50KlYtlwWD6Tw4,Klarna,klarna-hr-production,Gigs for Work,Business,Global Roaming,1,423,2946.6,
